                  中证加权 (ICL9)
      时间	    开盘	    最高	    最低	    收盘	         成交量	  VOL.VOLUME	  VOL.MAVOL1	  VOL.MAVOL2	  DMI.PDI   	  DMI.MDI   	  DMI.ADX   	  DMI.ADXR  	
 2023/09/28	  5713.2	  5720.0	  5685.2	  5689.2	          42639	      42639	      54501	      60277	      21.90	      16.23	      14.50	      12.77	
 2023/10/09	  5687.0	  5690.0	  5630.2	  5656.0	          60393	      60393	      51076	      56514	      13.23	      24.05	      17.11	      13.66	
 2023/10/10	  5674.2	  5694.2	  5625.2	  5631.2	          50789	      50789	      50692	      54144	      12.71	      23.68	      19.11	      13.58	
 2023/10/11	  5651.6	  5684.2	  5610.8	  5618.8	          62620	      62620	      55022	      54747	      13.02	      17.10	      18.34	      14.21	
 2023/10/12	  5649.6	  5674.4	  5638.4	  5661.2	          57434	      57434	      54775	      56294	      12.81	      16.08	      18.41	      14.91	
 2023/10/13	  5638.4	  5641.4	  5618.8	  5641.4	          49110	      49110	      56069	      55285	       9.48	      18.96	      22.05	      17.16	
 2023/10/16	  5643.8	  5643.8	  5564.6	  5588.6	          70570	      70570	      58105	      54590	       8.21	      25.68	      28.16	      21.33	
 2023/10/17	  5596.8	  5596.8	  5557.4	  5589.0	          73037	      73037	      62554	      56623	       8.31	      26.89	      32.12	      24.61	
 2023/10/18	  5579.2	  5584.0	  5517.0	  5529.6	          91476	      91476	      68325	      61674	       7.98	      29.24	      36.61	      27.86	
 2023/10/19	  5504.2	  5531.6	  5456.8	  5467.2	         106502	     106502	      78139	      66457	       7.90	      30.10	      44.09	      31.21	
 2023/10/20	  5451.6	  5474.4	  5403.4	  5423.6	          92582	      92582	      86833	      71451	       3.34	      37.97	      56.17	      37.29	
 2023/10/23	  5404.2	  5405.8	  5222.4	  5256.8	         100497	     100497	      92819	      75462	       2.84	      51.20	      65.53	      43.79	
 2023/10/24	  5282.2	  5339.4	  5250.2	  5302.2	          93544	      93544	      96920	      79737	       2.67	      48.14	      71.85	      50.01	
 2023/10/25	  5353.4	  5397.8	  5336.0	  5336.8	          71049	      71049	      92835	      80580	       5.52	      46.38	      76.18	      54.15	
 2023/10/26	  5316.4	  5386.6	  5313.6	  5365.0	          71616	      71616	      85858	      81998	       5.33	      46.81	      79.92	      58.26	
 2023/10/27	  5357.6	  5507.0	  5352.8	  5475.0	          96146	      96146	      86570	      86702	      15.03	      38.47	      77.49	      60.79	
 2023/10/30	  5466.0	  5549.2	  5464.8	  5517.4	          77452	      77452	      81961	      87390	      18.33	      37.56	      69.25	      62.71	
 2023/10/31	  5513.6	  5531.4	  5478.8	  5502.8	          58202	      58202	      74893	      85907	      18.66	      37.01	      59.83	      62.68	
 2023/11/01	  5518.8	  5518.8	  5465.2	  5493.8	          54862	      54862	      71656	      82245	      18.69	      38.22	      50.63	      61.24	
 2023/11/02	  5501.2	  5516.8	  5440.6	  5448.0	          53540	      53540	      68040	      76949	      18.17	      37.57	      43.31	      59.75	
 2023/11/03	  5458.6	  5536.6	  5456.2	  5492.6	          73419	      73419	      63495	      75033	      19.64	      32.86	      34.25	      57.08	
 2023/11/06	  5535.0	  5599.0	  5533.6	  5584.2	          67040	      67040	      61413	      71687	      23.45	      30.60	      29.15	      53.32	
 2023/11/07	  5576.6	  5619.4	  5561.0	  5587.8	          53693	      53693	      60511	      67702	      25.30	      27.77	      24.19	      46.72	
 2023/11/08	  5582.4	  5612.8	  5552.4	  5579.8	          62052	      62052	      61949	      66802	      25.59	      24.00	      19.23	      39.53	
 2023/11/09	  5574.6	  5621.8	  5552.4	  5567.8	          66829	      66829	      64607	      66324	      26.33	      19.81	      15.86	      33.25	
 2023/11/10	  5548.8	  5554.8	  5520.4	  5543.0	          62445	      62445	      62412	      62953	      29.98	       9.12	      18.95	      31.13	
 2023/11/13	  5563.4	  5569.6	  5521.6	  5565.8	          71509	      71509	      63306	      62359	      32.52	       9.47	      23.90	      29.08	
 2023/11/14	  5568.4	  5607.2	  5558.8	  5581.8	          83976	      83976	      69362	      64937	      31.99	       9.91	      30.48	      29.82	
 2023/11/15	  5648.2	  5653.0	  5592.0	  5614.2	          91945	      91945	      75341	      68645	      36.54	       7.73	      40.55	      32.37	
 2023/11/16	  5603.8	  5610.4	  5558.0	  5562.8	          87407	      87407	      79456	      72032	      27.36	      12.24	      46.38	      32.80	
 2023/11/17	  5549.4	  5581.6	  5544.2	  5570.0	          74012	      74012	      81770	      72091	      24.00	      14.48	      48.15	      32.00	
 2023/11/20	  5573.6	  5618.0	  5532.6	  5608.4	          70101	      70101	      81488	      72397	      27.14	      13.96	      44.60	      31.78	
 2023/11/21	  5622.6	  5651.8	  5576.6	  5589.2	          64923	      64923	      77678	      73520	      30.15	      12.17	      42.54	      33.22	
 2023/11/22	  5577.8	  5598.2	  5521.4	  5527.8	          66923	      66923	      72673	      74007	      30.13	      15.45	      39.12	      34.80	
 2023/11/23	  5523.4	  5595.0	  5496.8	  5588.0	          69454	      69454	      69083	      74270	      27.72	      17.92	      31.86	      36.20	
 2023/11/24	  5575.4	  5575.4	  5506.4	  5527.6	          69562	      69562	      68193	      74981	      21.64	      18.40	      26.85	      36.61	
 2023/11/27	  5521.4	  5537.4	  5481.0	  5520.2	          66381	      66381	      67449	      74468	      19.45	      21.23	      23.45	      35.80	
 2023/11/28	  5515.4	  5547.0	  5466.6	  5534.2	          66238	      66238	      67712	      72695	      19.03	      21.39	      19.08	      31.84	
 2023/11/29	  5533.6	  5538.8	  5483.2	  5507.4	          56425	      56425	      65612	      69143	      18.34	      21.72	      13.40	      27.97	
 2023/11/30	  5500.0	  5507.8	  5445.0	  5480.8	          68917	      68917	      65505	      67294	      18.04	      22.02	       9.69	      24.41	
 2023/12/01	  5480.0	  5511.2	  5440.6	  5489.8	          79489	      79489	      67490	      67841	      16.06	      21.96	       8.70	      20.28	
 2023/12/04	  5497.4	  5514.4	  5469.8	  5471.8	          74202	      74202	      69054	      68251	      12.52	      22.05	      11.95	      19.40	
 2023/12/05	  5461.2	  5461.2	  5369.4	  5379.0	          88614	      88614	      73529	      70621	       7.46	      31.56	      21.51	      22.48	
 2023/12/06	  5371.6	  5439.4	  5358.4	  5403.4	          87194	      87194	      79683	      72648	       7.28	      28.50	      30.42	      24.75	
 2023/12/07	  5396.2	  5442.2	  5347.0	  5424.6	         103193	     103193	      86538	      76022	       6.88	      26.73	      38.86	      26.13	
 2023/12/08	  5430.2	  5474.6	  5426.0	  5444.8	          97729	      97729	      90186	      78838	       6.73	      27.65	      47.34	      28.51	
 2023/12/11	  5424.8	  5531.0	  5382.0	  5504.2	         119649	     119649	      99276	      84165	       8.33	      25.80	      53.29	      30.99	
 2023/12/12	  5502.8	  5517.8	  5487.6	  5511.0	          99010	      99010	     101355	      87442	       8.70	      21.72	      55.83	      33.89	
 2023/12/13	  5499.6	  5499.6	  5435.8	  5444.0	         107357	     107357	     105388	      92535	       8.89	      24.83	      53.41	      37.46	
 2023/12/14	  5469.6	  5497.4	  5415.2	  5426.0	         113713	     113713	     107492	      97015	       8.88	      26.81	      51.90	      41.16	
 2023/12/15	  5440.6	  5463.8	  5369.2	  5389.6	         108523	     108523	     109650	      99918	       8.57	      27.77	      50.87	      44.86	
 2023/12/18	  5373.8	  5395.0	  5335.2	  5350.8	          66569	      66569	      99034	      99155	       8.74	      30.17	      49.91	      48.62	
 2023/12/19	  5347.0	  5366.2	  5310.2	  5339.0	          64053	      64053	      92043	      96699	       8.73	      32.54	      50.99	      52.14	
 2023/12/20	  5351.8	  5354.6	  5277.2	  5290.8	          64067	      64067	      83385	      94386	       8.61	      31.60	      53.38	      54.60	
 2023/12/21	  5270.4	  5330.4	  5227.6	  5303.6	          85587	      85587	      77760	      92626	       8.36	      34.79	      55.71	      54.56	
 2023/12/22	  5302.8	  5335.2	  5256.2	  5292.6	          79285	      79285	      71912	      90781	       8.25	      33.73	      57.46	      54.68	
 2023/12/25	  5289.8	  5326.8	  5264.4	  5285.0	          50093	      50093	      68617	      83826	       8.55	      25.79	      57.02	      53.94	
 2023/12/26	  5280.2	  5282.0	  5211.2	  5241.8	          62705	      62705	      68347	      80195	       8.61	      29.85	      57.04	      53.48	
 2023/12/27	  5252.4	  5266.8	  5202.8	  5249.2	          58841	      58841	      67302	      75344	       8.86	      30.44	      56.58	      53.79	
 2023/12/28	  5250.0	  5372.6	  5237.6	  5356.8	          79538	      79538	      66092	      71926	      14.63	      28.18	      52.33	      52.85	
 2023/12/29	  5358.0	  5423.2	  5354.8	  5400.6	          74378	      74378	      65111	      68512	      15.20	      30.32	      47.66	      51.68	
 2024/01/02	  5407.6	  5407.6	  5364.8	  5366.6	          51440	      51440	      65380	      66999	      15.02	      29.96	      43.07	      50.27	
 2024/01/03	  5357.0	  5391.2	  5329.8	  5356.0	          59730	      59730	      64785	      66566	      15.21	      28.77	      39.84	      48.43	
 2024/01/04	  5350.8	  5350.8	  5273.2	  5311.2	          67510	      67510	      66519	      66911	      15.20	      32.14	      36.60	      46.82	
 2024/01/05	  5298.4	  5321.8	  5216.8	  5243.4	          77135	      77135	      66039	      66066	      15.06	      32.80	      33.63	      45.10	
 2024/01/08	  5227.8	  5232.0	  5066.6	  5077.2	         102613	     102613	      71686	      68398	      13.57	      39.36	      36.47	      44.40	
 2024/01/09	  5087.6	  5154.8	  5070.8	  5099.4	          98511	      98511	      81100	      73240	      13.26	      36.39	      38.70	      43.18	
 2024/01/10	  5084.4	  5149.6	  5029.8	  5085.6	          93698	      93698	      87893	      76339	      12.81	      35.80	      41.04	      42.06	
 2024/01/11	  5086.8	  5195.8	  5076.4	  5158.0	          90077	      90077	      92407	      79463	      16.27	      31.45	      41.21	      40.52	
 2024/01/12	  5149.2	  5202.6	  5137.6	  5137.6	          76744	      76744	      92329	      79184	      16.61	      31.79	      40.47	      38.54	
 2024/01/15	  5120.2	  5178.6	  5098.2	  5122.2	          87365	      87365	      89279	      80482	      16.38	      34.43	      40.21	      36.92	
 2024/01/16	  5115.2	  5139.2	  5041.2	  5113.2	         111773	     111773	      91931	      86516	      16.07	      34.08	      38.08	      37.28	
 2024/01/17	  5105.4	  5105.4	  4910.6	  4926.8	         119430	     119430	      97078	      92486	      14.53	      39.28	      37.98	      38.34	
 2024/01/18	  4917.0	  4950.2	  4751.0	  4938.2	         191631	     191631	     117389	     104898	       6.88	      48.21	      42.60	      41.82	
 2024/01/19	  4929.2	  4959.8	  4882.0	  4903.4	         127226	     127226	     127485	     109907	       4.13	      47.91	      51.32	      46.27	
 2024/01/22	  4887.8	  4895.4	  4474.2	  4554.0	         161017	     161017	     142215	     115747	       3.29	      59.62	      61.02	      50.74	
 2024/01/23	  4557.4	  4786.4	  4520.8	  4735.8	         173266	     173266	     154514	     123223	       2.97	      52.18	      69.97	      55.09	
 2024/01/24	  4779.2	  4830.4	  4604.2	  4820.6	         162081	     162081	     163044	     130061	       4.74	      46.33	      77.56	      57.82	
 2024/01/25	  4810.0	  5004.0	  4781.4	  5002.2	         150417	     150417	     154801	     136095	      11.84	      41.65	      79.18	      58.58	
 2024/01/26	  4986.6	  4996.4	  4900.4	  4926.0	         111364	     111364	     151629	     139557	      12.23	      36.45	      74.97	      58.79	
 2024/01/29	  4943.8	  4961.8	  4812.2	  4821.0	         112133	     112133	     141852	     142034	      11.89	      39.18	      69.86	      60.59	
 2024/01/30	  4793.2	  4836.2	  4664.8	  4682.8	         117441	     117441	     130687	     142601	      11.63	      42.76	      64.47	      62.74	
 2024/01/31	  4663.0	  4710.0	  4559.4	  4573.4	         163954	     163954	     131062	     147053	       9.59	      46.53	      60.57	      65.27	
 2024/02/01	  4561.6	  4677.2	  4510.2	  4559.4	         150648	     150648	     131108	     142955	       8.94	      46.60	      58.30	      67.93	
 2024/02/02	  4586.2	  4629.2	  4239.4	  4416.8	         190040	     190040	     146843	     149236	       7.97	      49.66	      61.07	      70.12	
 2024/02/05	  4375.6	  4472.2	  4095.4	  4249.0	         246996	     246996	     173816	     157834	       7.26	      48.02	      65.07	      70.02	
 2024/02/06	  4236.4	  4765.6	  4236.4	  4757.4	         264919	     264919	     203311	     166999	      15.06	      39.70	      63.66	      66.76	
 2024/02/07	  4759.6	  5099.6	  4759.6	  5094.8	         301874	     301874	     230895	     180979	      23.74	      33.69	      57.01	      60.74	
 2024/02/08	  5140.6	  5384.2	  5044.6	  5070.8	         306905	     306905	     262147	     196627	      29.25	      31.41	      46.63	      53.60	
 2024/02/19	  5158.6	  5179.4	  4974.2	  5038.0	         158257	     158257	     255790	     201317	      31.05	      24.07	      37.44	      47.87	
 2024/02/20	  5023.8	  5071.6	  4987.0	  5048.0	         113213	     113213	     229034	     201425	      32.68	      25.33	      27.49	      44.28	
 2024/02/21	  5018.4	  5206.4	  5011.2	  5064.0	         150858	     150858	     206221	     204766	      35.63	      25.55	      17.95	      41.51	
 2024/02/22	  5066.8	  5130.6	  5051.2	  5113.0	         111561	     111561	     168159	     199527	      31.89	      26.67	      11.94	      37.80	
 2024/02/23	  5131.6	  5144.6	  5044.0	  5139.0	         115111	     115111	     129800	     195973	      32.33	      26.68	      10.64	      33.83	
 2024/02/26	  5131.8	  5198.4	  5093.6	  5119.4	         118090	     118090	     121767	     188778	      34.44	      24.32	      12.92	      29.77	
 2024/02/27	  5111.0	  5260.0	  5098.6	  5259.2	         117799	     117799	     122684	     175859	      36.46	      19.83	      15.73	      26.59	
 2024/02/28	  5268.0	  5331.8	  5124.4	  5127.2	         163503	     163503	     125213	     165717	      38.01	      16.28	      20.29	      23.89	
 2024/02/29	  5133.0	  5314.4	  5131.4	  5301.4	         141718	     141718	     131244	     149702	      37.78	      14.69	      24.88	      21.42	
 2024/03/01	  5301.2	  5349.2	  5272.8	  5340.2	         110761	     110761	     130374	     130087	      42.90	       7.17	      35.29	      23.61	
